"task_view","task_view_descr","package","Date","Title","Version","Priority","Depends","Imports","LinkingTo","Suggests","Enhances","License","License_is_FOSS","License_restricts_use","OS_type","Archs","MD5sum","NeedsCompilation","File","Repository"
"TeachingStatistics","Teaching Statistics","HSAUR3","2021-10-18","A Handbook of Statistical Analyses Using R (3rd Edition)","1.0-12",NA,"R (>= 3.0.0), tools",NA,NA,"boot (>= 1.3-9), lattice (>= 0.20-23), MASS (>= 7.3-29), mgcv
(>= 1.7-27), rpart (>= 4.1-4), survival (>= 2.37-4), ape (>=
3.0-11), coin (>= 1.1-3), flexmix (>= 2.3-11), Formula (>=
1.1-1), gamair (>= 0.0.8), gamlss.data (>= 4.2.6), gee (>=
4.13-18), KernSmooth (>= 2.23-10), lme4 (>= 1.0-5), maps (>=
2.3-6), maptools (>= 0.8-27), mboost (>= 2.2-3), mclust (>=
4.2), mlbench (>= 2.1-1), mice (>= 2.18), multcomp (>= 1.3-1),
mvtnorm (>= 0.9-9996), partykit (>= 0.8-0), quantreg (>= 5.05),
randomForest (>= 4.6-7), rmeta (>= 2.16), sandwich (>= 2.3-0),
scatterplot3d (>= 0.3-34), sp (>= 1.0-14), TH.data (>= 1.0-2),
vcd (>= 1.3-1), wordcloud (>= 2.4), HSAUR2",NA,"GPL-2",NA,NA,NA,NA,"d33ec23d5fc7911b2546c2478d5d6c7b","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","infer","2021-08-13","Tidy Statistical Inference","1.0.0",NA,"R (>= 3.5.0)","dplyr (>= 0.7.0), ggplot2, glue (>= 1.3.0), grDevices,
magrittr, methods, purrr, rlang (>= 0.2.0), tibble, broom,
tidyr, generics, patchwork",NA,"covr, devtools (>= 1.12.0), fs, knitr, nycflights13,
rmarkdown, stringr, testthat, vdiffr (>= 1.0.0)",NA,"CC0",NA,NA,NA,NA,"04ba24c945dc7650f2bace73c3fb9ff2","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","ISwR","2020-01-20","Introductory Statistics with R","2.0-8",NA,"R (>= 2.6.0)",NA,NA,"survival,MASS",NA,"GPL (>= 2)",NA,NA,NA,NA,"6adcd492d8948aaf4cf4a3b1a1fc792a","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","LearnBayes","2018-03-18","Functions for Learning Bayesian Inference","2.15.1",NA,NA,NA,NA,NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"548294a094c21a4ca4cc6ccd4ed4b4e3","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","learnstats","2015-06-25","An Interactive Environment for Learning Statistics","0.1.1",NA,"R (>= 3.1.0), ggplot2","shiny, Rcmdr",NA,NA,NA,"GPL",NA,NA,NA,NA,"f8f36e55e4ba7fd768ed6d6ff9b38b9b","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","MASS","2022-01-13","Support Functions and Datasets for Venables and Ripley's MASS","7.3-55","recommended","R (>= 3.3.0), grDevices, graphics, stats, utils","methods",NA,"lattice, nlme, nnet, survival",NA,"GPL-2 | GPL-3",NA,NA,NA,NA,"05f4cfb9d77e369a280dc939126a07a8","yes",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","moderndive","2022-01-20","Tidyverse-Friendly Introductory Linear Regression","0.5.3",NA,"R (>= 3.4.0)","magrittr, dplyr, ggplot2, tibble, janitor, broom (>= 0.4.3),
formula.tools, stringr, knitr, infer, rlang (>= 0.2.0), glue",NA,"testthat, covr, rmarkdown, vdiffr, openintro, patchwork,
viridis, readr, nycflights13",NA,"GPL-3",NA,NA,NA,NA,"6014a0b3e529b9cfacf09a4604007e87","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","mosaic","2021-01-18","Project MOSAIC Statistics and Mathematics Teaching Utilities","1.8.3",NA,"R (>= 3.0.0),","dplyr, lattice (>= 0.20-21), ggformula, mosaicData, Matrix,
mosaicCore (>= 0.7.0), ggplot2, ggstance, ggridges, ggrepel,
rlang (>= 0.4.7), MASS, grid, tidyr, readr, methods, utils,
splines, latticeExtra, ggdendro, gridExtra, glue, broom,
leaflet",NA,"vdiffr, lubridate, magrittr, NHANES, RCurl, sp, maptools,
vcd, testthat, knitr, tools, parallel, mapproj, rgl, rmarkdown,
covr, formatR, palmerpenguins","manipulate","GPL (>= 2)",NA,NA,NA,NA,"153d806a88e8608129863c025b34ad6f","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","MPV","2021-03-30","Data Sets from Montgomery, Peck and Vining","1.57",NA,"R (>= 2.0.1), lattice, KernSmooth",NA,NA,NA,NA,"Unlimited",NA,NA,NA,NA,"863eabc239c064eba39f2088e7a47899","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","msos","2020-10-31","Data Sets and Functions Used in Multivariate Statistics: Old
School by John Marden","1.2.0",NA,"R (>= 3.0.0), mclust, tree",NA,NA,NA,NA,"MIT + file LICENSE",NA,NA,NA,NA,"3c32d39f8d0e570d294fa1cbfa57ee25","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","openintro","2022-02-23","Data Sets and Supplemental Functions from 'OpenIntro' Textbooks
and Labs","2.3.0",NA,"R (>= 2.10), airports, cherryblossom, usdata","ggplot2 (>= 2.2.1), graphics, readr, rmarkdown, tibble",NA,"broom, dplyr, forcats, knitr, lubridate, scales, testthat (>=
3.0.0), tidyr, tidytext",NA,"GPL-3",NA,NA,NA,NA,"f89a321146976f0dbe37cf648a7ce040","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","ProfessR","2019-09-23","Grades Setting and Exam Maker","2.4-1",NA,"R (>= 2.12)","RPMG",NA,NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"858249fc70fc405ac75cd7c76f844f05","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","Rcmdr","2022-01-06","R Commander","2.7-2",NA,"R (>= 3.5.0), grDevices, graphics, methods, stats, utils,
splines, RcmdrMisc (>= 2.7-1), car (>= 3.0-8), effects (>=
4.0-3)","tcltk, tcltk2 (>= 1.2-6), abind, relimp (>= 1.0-5), lme4",NA,"aplpack, boot, colorspace, e1071, foreign, grid, Hmisc,
knitr, lattice, leaps, lmtest, markdown, MASS, mgcv, multcomp
(>= 0.991-2), nlme, nnet, nortest, readxl, rgl (>= 0.96.0),
rmarkdown (>= 0.9.5), sem (>= 2.1-1)",NA,"GPL (>= 2)",NA,NA,NA,NA,"dc4701eeae627f20ef0f1d8d08ec5db1","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","regtools","2019-08-25","Regression and Classification Tools","1.1.0",NA,"R (>= 3.5.0),FNN,mvtnorm,dummies,sandwich",NA,NA,"knitr, rmarkdown",NA,"GPL (>= 2)",NA,NA,NA,NA,"54f897664954ad2f95c502c39ca288a1","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","resampledata","2019-08-30","Data Sets for Mathematical Statistics with Resampling in R","0.3.1",NA,"R (>= 2.10)",NA,NA,"resample (>= 0.4)",NA,"CC0",NA,NA,NA,NA,"11b6f1ee83f02ea6fea6e85e86c07193","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","shiny","2021-10-02","Web Application Framework for R","1.7.1",NA,"R (>= 3.0.2), methods","utils, grDevices, httpuv (>= 1.5.2), mime (>= 0.3), jsonlite
(>= 0.9.16), xtable, fontawesome (>= 0.2.1), htmltools (>=
0.5.2), R6 (>= 2.0), sourcetools, later (>= 1.0.0), promises
(>= 1.1.0), tools, crayon, rlang (>= 0.4.10), fastmap (>=
1.1.0), withr, commonmark (>= 1.7), glue (>= 1.3.2), bslib (>=
0.3.0), cachem, ellipsis, lifecycle (>= 0.2.0)",NA,"datasets, Cairo (>= 1.5-5), testthat (>= 3.0.0), knitr (>=
1.6), markdown, rmarkdown, ggplot2, reactlog (>= 1.0.0),
magrittr, shinytest (>= 1.4.0.9003), yaml, future, dygraphs,
ragg, showtext, sass",NA,"GPL-3 | file LICENSE",NA,NA,NA,NA,"884b76c45eeaf4cc9054e127f9a980c4","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","Sleuth2","2019-01-24","Data Sets from Ramsey and Schafer's ""Statistical Sleuth (2nd
Ed)""","2.0-5",NA,"R (>= 3.5.0)",NA,NA,"lattice, knitr, MASS, agricolae, car, gmodels, leaps, mosaic",NA,"GPL (>= 2)",NA,NA,NA,NA,"b45fe836ca8cd636b5189962184c0fc0","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","Sleuth3","2019-01-25","Data Sets from Ramsey and Schafer's ""Statistical Sleuth (3rd
Ed)""","1.0-3",NA,"R (>= 3.5.0)",NA,NA,"CCA, Hmisc, MASS, agricolae, car, gmodels, knitr, lattice,
leaps, mosaic, multcomp",NA,"GPL (>= 2)",NA,NA,NA,NA,"96337d0e22160ad85d4961259ab3b854","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","smovie","2021-10-31","Some Movies to Illustrate Concepts in Statistics","1.1.4",NA,"R (>= 3.3.0), rpanel (>= 1.1-3)","graphics, stats",NA,"knitr, numDeriv, revdbayes (>= 1.1.0), tkrplot, testthat,
rmarkdown, SuppDists",NA,"GPL (>= 2)",NA,NA,NA,NA,"e6f971904dcf1fc63498014c71e2c194","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","SMPracticals","2019-01-16","Practicals for Use with Davison (2003) Statistical Models","1.4-3",NA,"R (>= 1.14.0), ellipse","MASS, nlme, survival",NA,NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"b2a9a1f5cc2425fedee4d575c728be1e","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","swirl","2020-01-16","Learn R, in R","2.4.5",NA,"R (>= 3.1.0)","stringr, testthat (>= 1.0.2), httr (>= 1.1.0), yaml, RCurl,
digest, tools, methods",NA,"stringi",NA,"MIT + file LICENSE",NA,NA,NA,NA,"db9247bb3fcb1206db029da5a118f751","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","TeachingDemos","2020-04-07","Demonstrations for Teaching and Learning","2.12",NA,"R (>= 2.10)",NA,NA,"tkrplot, lattice, MASS, rgl, tcltk, tcltk2, png, ggplot2,
logspline, maptools, R2wd, manipulate",NA,"Artistic-2.0",NA,NA,NA,NA,"e8163919b46cd8ea6feaa4b74fbf1dcc","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","TexExamRandomizer","2018-02-13","Personalizes and Randomizes Exams Written in 'LaTeX'","1.2.3",NA,NA,"Rcpp (>= 0.12.13), assertthat, stringr, jsonlite, stats, utils","Rcpp","optparse, knitr, rmarkdown",NA,"MIT + file LICENSE",NA,NA,NA,NA,"0a30cb1cc707f41cdfcfe2c737482581","yes",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","vcd","2021-10-18","Visualizing Categorical Data","1.4-9",NA,"R (>= 2.4.0), grid","stats, utils, MASS, grDevices, colorspace, lmtest",NA,"KernSmooth, mvtnorm, kernlab, HSAUR3, coin",NA,"GPL-2",NA,NA,NA,NA,"56edbc03078b617e74871770fa071519","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","visualize","2020-01-08","Graph Probability Distributions with User Supplied Parameters
and Statistics","4.4.0",NA,"R (>= 3.0.0)",NA,NA,NA,NA,"MIT + file LICENSE",NA,NA,NA,NA,"2fbeefcf75a902df6a6714690dce8b77","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","wooldridge","2021-11-08","115 Data Sets from ""Introductory Econometrics: A Modern
Approach, 7e"" by Jeffrey M. Wooldridge","1.4-2",NA,"R (>= 3.5.0)",NA,NA,"knitr, quantmod, rmarkdown, stargazer, tinytest, xts, zoo",NA,"GPL-3",NA,NA,NA,NA,"9ba6e12a636425fb83172c97ebcc7d0d","no",NA,"https://cran.rstudio.com/src/contrib"
"TeachingStatistics","Teaching Statistics","xplain","2020-07-30","Providing Interactive Interpretations and Explanations of
Statistical Results","0.2.2",NA,"R (>= 4.0.0)","XML, readr, RCurl, httr",NA,"car, methods",NA,"GPL-3",NA,NA,NA,NA,"7d820f0c9378242acb7727bfc8de4a35","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","acp","2015-12-04","Autoregressive Conditional Poisson","2.1",NA,"tseries,quantmod",NA,NA,NA,NA,"GPL-2",NA,NA,NA,NA,"d27ec8c2465e7cada6926f6585c91c12","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","AER","2020-02-06","Applied Econometrics with R","1.2-9",NA,"R (>= 3.0.0), car (>= 2.0-19), lmtest, sandwich (>= 2.4-0),
survival (>= 2.37-5), zoo","stats, Formula (>= 0.2-0)",NA,"boot, dynlm, effects, fGarch, forecast, foreign, ineq,
KernSmooth, lattice, longmemo, MASS, mlogit, nlme, nnet, np,
plm, pscl, quantreg, rgl, ROCR, rugarch, sampleSelection,
scatterplot3d, strucchange, systemfit (>= 1.1-20), truncreg,
tseries, urca, vars",NA,"GPL-2 | GPL-3",NA,NA,NA,NA,"d8c0bd68b27cf41e41c48bc8647d0762","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","ARCensReg","2016-09-11","Fitting Univariate Censored Linear Regression Model with
Autoregressive Errors","2.1",NA,NA,"mvtnorm, tmvtnorm, msm, numDeriv, utils, graphics, stats",NA,"SMNCensReg",NA,"GPL (>= 2)",NA,NA,NA,NA,"9de99b988474346f938fb2229567539c","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","ArDec","2013-05-10","Time series autoregressive-based decomposition","2.0",NA,NA,NA,NA,NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"e290aedc5e5a2feeed96374bc15d654a","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","arfima","2018-11-01","Fractional ARIMA (and Other Long Memory) Time Series Modeling","1.7-0",NA,"R (>= 3.0.0), ltsa","parallel",NA,NA,NA,"MIT + file LICENSE",NA,NA,NA,NA,"de88f8078ca55acd7b061c4c86c420a7","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","ASSA","2020-11-20","Applied Singular Spectrum Analysis (ASSA)","2.0",NA,"R (>= 3.6.0)","stats",NA,NA,NA,"GPL (>= 3)",NA,NA,NA,NA,"28c91e058c2274ad450bf6ace32fbf27","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","astsa","2021-09-02","Applied Statistical Time Series Analysis","1.14",NA,"R (>= 3.5)",NA,NA,NA,NA,"GPL-3",NA,NA,NA,NA,"cf0bd5b47df06da19f73b59d23cd0d72","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","autostsm","2022-02-01","Automatic Structural Time Series Models","3.0.0",NA,"R (>= 3.5.0), data.table (>= 1.14)","maxLik (>= 1.5), forecast (>= 8.15), lubridate (>= 1.7),
ggplot2 (>= 3.3), gridExtra (>= 2.3), strucchange (>= 1.5),
foreach (>= 1.5), doSNOW (>= 1.0), parallel (>= 4.1), lmtest
(>= 0.9), ggrepel(>= 0.9), progress (>= 1.2), sandwich (>= 3.0)","Rcpp, RcppArmadillo","knitr, rmarkdown, testthat",NA,"GPL (>= 2)",NA,NA,NA,NA,"0d9b869faa10f1d66f9399957fe60cd2","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BayesARIMAX","2020-05-20","Bayesian Estimation of ARIMAX Model","0.1.1",NA,"R (>= 3.3.0),coda,forecast",NA,NA,NA,NA,"GPL-3",NA,NA,NA,NA,"77da4c5cdd11d5cc7e7043c8506d95e3","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bayesforecast","2021-06-17","Bayesian Time Series Modeling with Stan","1.0.1",NA,"R (>= 4.0.0)","bayesplot (>= 1.5.0), methods, gridExtra, ggplot2, forecast,
loo (>= 2.2.0), Rcpp (>= 0.12.0), rstan (>= 2.18.1), rstantools
(>= 2.0.0), RcppParallel (>= 5.0.1), bridgesampling (>= 0.3-0),
MASS, StanHeaders, astsa,lubridate, prophet,zoo","BH (>= 1.66.0), Rcpp (>= 0.12.0), RcppParallel (>= 5.0.1),
RcppEigen (>= 0.3.3.3.0), rstan (>= 2.18.1), StanHeaders (>=
2.18.0)","knitr, rmarkdown,ggfortify",NA,"GPL-2",NA,NA,NA,NA,"5046737b4171308581264c63f732b492","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BAYSTAR","2013-09-27","On Bayesian analysis of Threshold autoregressive model (BAYSTAR)","0.2-9",NA,"R (>= 3.0.1), mvtnorm, coda",NA,NA,NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"b34469f18eaf073b3dbe1cd29a6d8780","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bentcableAR","2015-04-10","Bent-Cable Regression for Independent Data or Autoregressive
Time Series","0.3.0",NA,NA,NA,NA,NA,NA,"GPL (>= 3)",NA,NA,NA,NA,"c235141b2fa501603d75efd9e1fec822","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BETS","2018-09-28","Brazilian Economic Time Series","0.4.9",NA,"R (>= 3.4)","grnn, ggplot2, plotly, urca, forecast, zoo, rmarkdown,
foreign, seasonal, stringr, dygraphs, shiny (>= 0.13), miniUI
(>= 0.1.1), rstudioapi (>= 0.4), DT, webshot, RMySQL,
digest,DBI, rjson, rvest, xml2, lubridate, htmltools, httr,
dplyr, sqldf",NA,"mFilter, devtools, xts, knitr",NA,"GPL-3",NA,NA,NA,NA,"4358cec246a72e5b00f446924a4d3790","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bfast","2021-05-10","Breaks for Additive Season and Trend","1.6.1",NA,"R (>= 3.0.0), strucchangeRcpp","graphics, stats, zoo, forecast, Rcpp (>= 0.12.7), Rdpack (>=
0.7)","Rcpp","MASS, sfsmisc, stlplus, raster",NA,"GPL (>= 2)",NA,NA,NA,NA,"dfa0e95d2e56ff32ee3a0a157a05e182","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BGVAR","2021-11-06","Bayesian Global Vector Autoregressions","2.4.3",NA,"R (>= 3.5.0)","abind, bayesm, coda, GIGrvg, graphics, knitr, MASS, Matrix,
methods, parallel, Rcpp (>= 1.0.3), RcppParallel, readxl,
stats, stochvol (>= 3.0.3), utils, xts, zoo","Rcpp, RcppArmadillo, RcppProgress, RcppParallel, stochvol,
GIGrvg","rmarkdown, testthat (>= 2.1.0)",NA,"GPL-3",NA,NA,NA,NA,"205610fe2222a190e1e97f64ebff5208","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bigtime","2021-08-09","Sparse Estimation of Large Time Series Models","0.2.1",NA,"R (>= 3.5.0), methods","Rcpp (>= 1.0.7), stats, utils, grDevices, graphics, corrplot,
dplyr, ggplot2, tidyr, magrittr","Rcpp, RcppArmadillo, RcppEigen",NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"6f19ecd5ea97813896d29db2f3a0c264","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BigVAR","2019-12-02","Dimension Reduction Methods for Multivariate Time Series","1.0.6",NA,"R (>= 3.1.0), methods","MASS, zoo, lattice, Rcpp, stats, utils, grDevices, graphics","Rcpp, RcppArmadillo, RcppEigen",NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"9e244ffafe0b6afec18e3581a8f05c21","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","biwavelet","2021-05-26","Conduct Univariate and Bivariate Wavelet Analyses","0.20.21",NA,NA,"fields, foreach, Rcpp (>= 0.12.2)","Rcpp","testthat, knitr, rmarkdown, devtools",NA,"GPL (>= 2)",NA,NA,NA,NA,"851649fb6673dd9ab5edb024c3123c25","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","blocklength","2022-03-02","Select an Optimal Block-Length to Bootstrap Dependent Data
(Block Bootstrap)","0.1.5",NA,NA,"tseries, stats",NA,"testthat, covr, parallel, knitr, rmarkdown",NA,"GPL (>= 2)",NA,NA,NA,NA,"296c9ca3bb0bd3078727bffec669e849","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BMTAR","2021-01-19","Bayesian Approach for MTAR Models with Missing Data","0.1.1",NA,"R (>= 3.6.0)","Brobdingnag,MASS,MCMCpack,expm,ks,mvtnorm,compiler,doParallel,parallel,ggplot2",NA,NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"0298f0011087aa9b40e4dd43fb9363e6","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BNPTSclust","2019-08-19","A Bayesian Nonparametric Algorithm for Time Series Clustering","2.0",NA,"R(>= 3.6.0), mvtnorm, MASS",NA,NA,NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"07a00a24ead47d5e14b6a1094088cf71","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","boot","2021-05-03","Bootstrap Functions (Originally by Angelo Canty for S)","1.3-28","recommended","R (>= 3.0.0), graphics, stats",NA,NA,"MASS, survival",NA,"Unlimited",NA,NA,NA,NA,"a9cbbfc3ef9f7539257183b98c44ee33","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BootPR","2014-04-12","Bootstrap Prediction Intervals and Bias-Corrected Forecasting","0.60",NA,NA,NA,NA,NA,NA,"GPL-2",NA,NA,NA,NA,"162d0883387d85e87f266a187166e2c2","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bootUR","2021-11-25","Bootstrap Unit Root Tests","0.4.2",NA,"R (>= 3.5.0)","Rcpp, stats, urca, RcppParallel, parallelly","Rcpp, RcppArmadillo, RcppParallel, RcppThread","knitr, rmarkdown, testthat, ggplot2",NA,"GPL (>= 2)",NA,NA,NA,NA,"fa06d39b51a3f7dece7254889169fac9","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","breakfast","2021-06-11","Methods for Fast Multiple Change-Point Detection and Estimation","2.2",NA,"R (>= 3.0.0)","plyr, Rcpp, ggplot2","Rcpp","testthat, knitr, rmarkdown",NA,"GPL-2",NA,NA,NA,NA,"9b647fe2e834216a961144311bea79a2","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","brolgar","2021-08-25","Browse Over Longitudinal Data Graphically and Analytically in R","0.1.2",NA,"R (>= 3.5.0)","dplyr (>= 0.8.3), fabletools, ggplot2 (>= 3.2.0), glue (>=
1.3.1), magrittr (>= 1.5), purrr (>= 0.3.2), rlang (>= 0.4.0),
stats, tibble (>= 2.1.3), tidyr (>= 0.8.3), tsibble (>= 0.8.2),
vctrs",NA,"markdown, covr, gapminder, gghighlight (>= 0.1.0), knitr (>=
1.23), lme4, modelr, readr (>= 1.3.1), rmarkdown (>= 1.14),
spelling (>= 2.1), testthat (>= 2.1.0), tsibbledata, vdiffr (>=
0.3.1)",NA,"MIT + file LICENSE",NA,NA,NA,NA,"8909b3ef7fbd5d25e8a7205da14867e5","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bspec","2015-04-30","Bayesian Spectral Inference","1.5",NA,NA,NA,NA,NA,NA,"GPL (>= 2)",NA,NA,NA,NA,"f1abfc2b76d03ee3e0246ee99d1c0860","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bssm","2021-11-26","Bayesian Inference of Non-Linear and Non-Gaussian State Space
Models","2.0.0",NA,"R (>= 3.5.0)","magrittr, checkmate, coda (>= 0.18-1), diagis, dplyr,
posterior, Rcpp (>= 0.12.3), rlang, tidyr","ramcmc, Rcpp, RcppArmadillo, sitmo","covr, ggplot2 (>= 2.0.0), KFAS (>= 1.2.1), knitr (>= 1.11),
MASS, rmarkdown (>= 0.8.1), ramcmc, sde, sitmo, testthat",NA,"GPL (>= 2)",NA,NA,NA,NA,"444c50d75f5650aac246ad7fe069c0b5","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bsts","2021-07-02","Bayesian Structural Time Series","0.9.7",NA,"BoomSpikeSlab (>= 1.2.4), zoo (>= 1.8), xts, Boom (>= 0.9.7),
R(>= 3.4.0)",NA,"Boom (>= 0.9.7)","testthat",NA,"LGPL-2.1 | file LICENSE",NA,NA,NA,NA,"3d7fdcbbc4529d68844ee552c8f54482","yes",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","bundesbank","2019-05-17","Download Data from Bundesbank","0.1-9",NA,NA,NA,NA,"zoo",NA,"GPL-3",NA,NA,NA,NA,"da1815cd72655ded8ee99a66627ceeb0","no",NA,"https://cran.rstudio.com/src/contrib"
"TimeSeries","Time Series Analysis","BVAR","2022-02-25","Hierarchical Bayesian Vector Autoregression","1.0.3",NA,"R (>= 3.3.0)","mvtnorm, stats, graphics, utils, grDevices",NA,"coda, vars, tinytest",NA,"GPL-3 | file LICENSE",NA,NA,NA,NA,"0bc65a3651b32c3f34178f322667ef40","no",NA,"https://cran.rstudio.com/src/contrib"
